Collection text,Collection Description,MetaDescription,MetaKeywords,PageTitle,CollectionImageFilenameSource,CollectionImageFilename2,PageName
Sewing  Machine Totes on Wheels,,,,Tutton Storage Sewing  Machine Totes on Wheels,https://www.quiltdirect.co.uk/acatalog/T2005_RED.jpg,T2000PUR.jpg,Tutto-Machine-Totes-1.html
Sewing Boxes,,,,Sewing & Quilting  Clearance | Sewing Boxes,https://www.quiltdirect.co.uk/acatalog/Scarecrow_swatchB.jpg,GBHGM_165B.jpg,Sewing-Boxes.html
Sewing Machine Accessories,"Machine sewing can be made easier, efficient and fun with some of these innovations.  Katherine is a keen machine sewer and has discovered some really good tools to help with the manipulation of the fabric, taming the thread when in use and for storage when not.  We stock Schmetz machine needles for their quality and range. 

","Sewing machine accessories for domestic sewing machines including Schmetz Machine Needles, and thread accessories.","Sewing Machine Accessories, machine needles,  presser feet",Sewing Machine Accessories | Huge Range,https://www.quiltdirect.co.uk/acatalog/SCHMETZB.jpg,VACAT.jpg,Machine_Sewing.html
Sewing Machine Bobbins & Bobbin Accessories,,,,Bobbins | Sewing Machine Accessories,https://www.quiltdirect.co.uk/acatalog/PS200.jpg,B6942.jpg,Bobbins.html
Sewing Machine Feet ,"If you have a low shank machine (most today are, except for Berninas) and are having trouble finding the foot you need, these generic feet could just be the solution.
",Sewing Machine Feet,Generic ,Sewing Machine Feet and Bobbins | Sewing Machine Accessories,https://www.quiltdirect.co.uk/acatalog/NN-11.jpg,NN-11.jpg,Generic_Feet.html
Sewing Machine Flatbed Extension Tables,,,,Sewing Machine Flatbed Extension Tables,https://www.quiltdirect.co.uk/acatalog/Cartella-Group.jpg,Hornextensiontablesmall.jpg,Sewing-Machine-Flatbed-Extension-Tables.html
Sewing Machine Lights,,,,Sewing Machine Lights | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/bernrulerimage.jpg,B7992A.jpg,MachineLights.html
Sewing Machine Needles,"Choosing the correct type and size of needle will help you by eliminating many sewing machine headaches.

!!< <a href=""https://youtu.be/jTua7eBelSE""target""_blank""target=""_blank"">Click Here for a Video on choosing the correct needle for your thread and fabric.</a>  >!!



",Schmetz Sewing Machine Needles,Schmetz machine needles,Sewing Machine Needles | Sewing Machine Accessories,https://www.quiltdirect.co.uk/acatalog/SchmetzCombo.jpg,SCHMETZB.jpg,Schmetz_Machine_Needles.html
Sewing Tools & Notions,,,,Sewing Tools & Notions,https://www.quiltdirect.co.uk/acatalog/BERNQ24small.jpg,CloverScissors.jpg,SewingTools.html
"Sewing, Craft, Needles, Bits & Bobs",,,,"Sewing, Craft, Needles, Bits & Bobs",https://www.quiltdirect.co.uk/acatalog/BERNSEAMa.jpg,AB7003.jpg,Sewing--Craft--Needles--Bits---Bobs.html
Sewtable Parts,,,,Sewtable Parts,https://www.quiltdirect.co.uk/acatalog/,,Sewtable-Parts.html
Sharon Pederson Thread Collections,,,,Sharon Pederson Thread Collections | Designer Cotton Threads,https://www.quiltdirect.co.uk/acatalog/MKAG50-E.jpg,MKSP50-RS.jpg,Sharon-Pederson.html
Sharon Schamber Purple Daisies Designs CDs,,,,,https://www.quiltdirect.co.uk/acatalog/BERN70DECOB.jpg,PD589A.jpg,Sharon-Schamber-Purple-Daisies-Designs-CDs.html
Sheena Norquay Thread Collections,,,,Sheena Norquay Thread Collections | Designer Cotton Threads,https://www.quiltdirect.co.uk/acatalog/AC50CL12.jpg,MKSN50-AC.jpg,Sheena-Norquay-Collections.html
Simple Shapes The Original Collection,,,,Quilter's Rule  Simple Shapes The Original Collection | Quilting Templates,https://www.quiltdirect.co.uk/acatalog/QRMQT_SQ01.jpg,QRMQTSM06.jpg,Simple-Shapes.html
Simple Shapes The Original Collection,,,,Quilter's Rule Templates & Tools |Simple Shapes The Original Collection,https://www.quiltdirect.co.uk/acatalog/QRHMQTH0102.jpg,QRHMQTMN02A.jpg,Simple-Shapes-The-Original-Collection.html
Simple Shapes The Original Collection,,,,,https://www.quiltdirect.co.uk/acatalog/QRNFT.jpg,QRMQTSM06.jpg,Simple-Shapes-1.html
Simplicity's Vintage Gift Collection,"
Simplicity's Vintage Gift Collection celebrates' 90 years of inspired sewing and includes limited edition items, when they are gone, they’re gone!

",,,Simplicity's Vintage Gift Collection | Gifts & Ideas,https://www.quiltdirect.co.uk/acatalog/hollywoods_group_A.jpg,group photo.jpg,Simplicity-s-Vintage-Gift-Collection.html
"Simply Cotton,100% Cotton","
!!<<span style='font-size: 13px;'>>!!
100% long staple cotton batting with scrim that will recreate the old fashioned quilted look we all love, quilt by hand or machine up to 10"" apart, it gives a soft and gentle drape to your projects.  Recommended for machine quilting or medium to large hand quilt stitches.
!!<</span>>!!


",,,Simply Cotton - cotton batting with scrim,https://www.quiltdirect.co.uk/acatalog/soft_elegant.jpg,simply_cotton.jpg,Simply_Cotton.html
Single Slide Zips,,,,,https://www.quiltdirect.co.uk/acatalog/KN310CREAMA.jpg,KN310FAWNA.jpg,Single-Slide-Zips.html
Single Slide Zips,,,,,https://www.quiltdirect.co.uk/acatalog/,KN310FAWNA.jpg,Single-Slide-Zips-1.html
Slash/Chenille Cutters,,Chenille and Slash  Cutters,"Slash Cutters, chenille makers",Slash/Chenille Cutters for Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/OLCMP3.jpg,CL499.jpg,Slash_Cutters.html
Slash/Chenille Cutters,,,,,https://www.quiltdirect.co.uk/acatalog/CVTOD.jpg,CL499.jpg,Slash-Chenille-Cutters.html
Small  Embroidery Module Bag,"Manufactured from ballistic nylon and features a fiberglass frame to keep your embroidery stored safely at home and in transit. The bag has added pockets that will hold your unit, hoops, computer supplies etc.  

Interior:19"" x 17"" x 5½""
49cm x 43cm x 14cm
Red

Fits Bernina Standard Embroidery Unit

Special Order: Please allow 28 days for delivery. Please check your machine size before ordering.  
",,,Small  Embroidery Module Bag | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/T2002_BLK.jpg,T1997_LIME.jpg,Small.html
Small Machine Tote,,,,Small Machine Tote | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/FLQRRULE.jpg,T4217BURG.jpg,Small-Machine-Tote.html
Small Pre-Cut Quilting Squares,"Check out these cute mini 2½"" charm quilting squares. Perfect pre-cuts for smaller projects. Each pre-cut quilting square pack conatins a variety of coordinating colour schemes.",,,,https://www.quiltdirect.co.uk/acatalog/MJRABBYA.jpg,MMCSHIMOPACKA.jpg,Small-Pre-Cut-Quilting-Squares.html
Small Things Country Creatures,A new set of the popular and collectable small designs. This time featuring some of our favourite animals from the countryside....,,,Lewis & Irene Small Things Country Creatures,https://www.quiltdirect.co.uk/acatalog/Bear Hug_large.jpg,Country Creatures_large.jpg,Small-Things-Country-Creatures.html
Small Things Mystical and Magical ,"A new set of Lewis & Irene popular and collectable small designs with metallic elements and a magical theme - unicorns, mermaids, rainbows, fairies and wizards !

",,,Small Things Mystical and Magical  design fabric from Lewis & Irene,https://www.quiltdirect.co.uk/acatalog/Forty3Group.jpg,mystical_magical_swatch.jpg,Small-Things-Mystical-and-Magical-.html
Smitten,"by Bonnie and Camille

This romantic collection is full of vintage florals, checks, stripes and of course plenty of polka dots. A warm linen and gorgeous blush has been added to signature Bonnie & Camille reds, aqua, apple green and navy. And just like being in love, it couldn’t be any sweeter.


",,,Smitten Moda Fabric Designer Collection | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/specialoffer.jpg,Smitten\smitten_group.jpg,Smitten.html
Soft and Elegant ,"

!!<<span style='font-size: 13px;'>>!!80%  long staple cotton and 20% polyester blended batting. Quilt up to 10"" apart by hand or machine. Less than 5% shrinkage.!!<</span>>!!

",,,Soft and Elegant - 80% Cotton 20% Polyester Blended Batting,https://www.quiltdirect.co.uk/acatalog/bamboo_blend.jpg,soft_elegant.jpg,Softelegant.html
Soft Thimbles,,,,Soft Thimbles | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/TTT.jpg,NTX.jpg,SoftThimbles.html
Special Hand Needles,,,,Special Sewing Needles,https://www.quiltdirect.co.uk/acatalog/Pins.jpg,CL24X.jpg,Special_Needles.html
Special Hand Needles,,,,,https://www.quiltdirect.co.uk/acatalog/CL497X.jpg,,Special-Hand-Needles.html
Specialist Machine Embroidery Fabric,,,,,https://www.quiltdirect.co.uk/acatalog/FINISHEDA.jpg,,Specialist-Machine-Embroidery-Fabric.html
Speciality Fabrics,,,,Speciality Fabrics | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/stocking.jpg,KBKB182A.jpg,Specialty-Fabrics.html
Speciality Rulers & Tools,,,,Speciality Rulers & Tools | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/WRJBX105.jpg,WR01130.jpg,Cut-a-Round-Tool.html
Spool Holders,,,,Spool Holders,https://www.quiltdirect.co.uk/acatalog/,,Spool-Holders.html
Spray Bottles - Empty,,,,,https://www.quiltdirect.co.uk/acatalog/CreativecoverB.jpg,SMB2510A.jpg,Spray-Bottles---Empty.html
Spray Bottles -Empty,"These bottles can be used with liquid starch sprays e.g. Best Press, as well as water. Get better coverage with your starch. Engineered with multi-patented technologies to deliver remarkable spray every time. Superior ergonomics makes it delightful to use and its spray performance is truly remarkable Continuous spray, repeated actuation produces an endless spray, allowing large areas to be covered quickly and easily. 360 degree spraying options allows all areas to be reached. Less hand fatigue compared to standard trigger and finger tip sprayers.",,,,https://www.quiltdirect.co.uk/acatalog/SMB2510A.jpg,SMB2510A.jpg,Spray-Bottles.html
Spray Bottles -Empty,"These bottles can be used with liquid starch sprays e.g. Best Press, as well as water. Get better coverage with your starch. Engineered with multi-patented technologies to deliver remarkable spray every time. Superior ergonomics makes it delightful to use and its spray performance is truly remarkable Continuous spray, repeated actuation produces an endless spray, allowing large areas to be covered quickly and easily. 360 degree spraying options allows all areas to be reached. Less hand fatigue compared to standard trigger and finger tip sprayers.",,,,https://www.quiltdirect.co.uk/acatalog/SMB2510A.jpg,SMB2510A.jpg,Spray-Bottles-1.html
Square in a Square ,"
A system of piecing that is based on 'Options'  Using the rulers in conjunction with the books writtin by Jodi Barrows you will be part of a revolution in quiltmaking that started over twenty years ago.  Throw away all the tradional quilting methods and step into a quilting world that is quick and exciting producing beautiful traditional quilts.  ",Square in a Square is a clever method of piecing developed by Jodi Burrows,"Jodi Barrows, Square in a Square Quilting Ruler, Rule",Square in a Square  Rotary Cutting Rulers,https://www.quiltdirect.co.uk/acatalog/CVT8.jpg,SQSR.jpg,Square.html
Square In A Square Books & DVD,,,,Square In A Square Books & DVD | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/WRQWCP.jpg,SQSD1.jpg,Square-In-A-Square-Books.html
Square In A Square Rulers,,,,Square In A Square Rulers | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/SQSD1.jpg,SQSR.jpg,Square-In-A-Square-Rulers.html
Squares,,,,Accuquilt GO! Piecing Dies Squares,https://www.quiltdirect.co.uk/acatalog/AQ55320a.jpg,AQ55470A.jpg,Squares-2.html
"Squares, Rectangles & Parallelograms",,,,"Crafter's Edge Squares, Rectangles & Parallelograms FAB dies",https://www.quiltdirect.co.uk/acatalog/B0372147000B.jpg,Q1070A_CO_A.jpg,Squares-1.html
Squedge Ruler,,,,Squedge Ruler | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/WR01130.jpg,WRSQ15.jpg,Squedge-Ruler.html
Squiggle,,,,Quilter's Rule Templates & Tools |Squiggle,https://www.quiltdirect.co.uk/acatalog/QRNMC04.jpg,QRHMQTSQ01.jpg,Squiggle.html
Squiggle Borders,,,,Quilter's Rule  Squiggle Borders | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/T4217BURG.jpg,QRMQT_SQ01.jpg,Squiggle-Borders.html
Squiggle Borders,,,,,https://www.quiltdirect.co.uk/acatalog/QROVAL5.jpg,QRMQT_SQ01.jpg,Squiggle-Borders-1.html
Stabilisers,,,,,https://www.quiltdirect.co.uk/acatalog/GRCORNB.jpg,SS2072.jpg,Stabilisers2.html
Stabilisers and Interfacings,,Stabilisers,"Stabilizers, Stabilisers, Timtex, Foundation Papers",Stabilisers | Haberdashery and Notions - huge range for sewing and quilting,https://www.quiltdirect.co.uk/acatalog/OESDlogo.jpg,SS2072.jpg,Stabilisers.html
Stars,,,,Accuquilt GO! Applique Dies Star Designs,https://www.quiltdirect.co.uk/acatalog/AQ55108a.jpg,AQ55313a.jpg,Stars.html
Starter Collection & Basics,,,,Quilter's Rule  Starter Collection & Basics | Quilting Templates,https://www.quiltdirect.co.uk/acatalog/QRMQTH0102.jpg,QRMSLT.jpg,Starter-Collection.html
Starter Collection & Basics,,,,Quilter's Rule Templates & Tools | Starter Collection & Basics,https://www.quiltdirect.co.uk/acatalog/QRHMQTMN02A.jpg,QRHMQTSSSDA.jpg,Starter-Collection---Basics.html
Starter Collection & Basics,,,,,https://www.quiltdirect.co.uk/acatalog/QRMQTSM06.jpg,QRMSLT.jpg,Starter-Collection-1.html
Steam a Seam2,,,,Steam a Seam2 Fusible Webbing For Quilters,https://www.quiltdirect.co.uk/acatalog/BERNINA7Group.jpg,SteamASeamgroup.jpg,Steam-a-Seam2.html
Steam a Seam2 Lite,"Double sided adhesive web. Tacky on both sides to place your fabrics where you want them. Once you have used a steam iron the bond becomes permanent. Use the 'lite' with sheer fabric or with cotton for a softer, more supple finish.
",,,Lite Steam-A-Seam 2 Double Sided Adhesive Web,https://www.quiltdirect.co.uk/acatalog/Q1061_CO_A.jpg,SteamASeamLitegroup.jpg,Steam-a-Seam2-Lite.html
Stilettos,,,,Stilettos | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/CL878.jpg,TPT.jpg,Stilettos.html
Stilettos,,,,Stilettos | Dressmaking Accessories,https://www.quiltdirect.co.uk/acatalog/CL878.jpg,SBSSPB.jpg,Stilettos-2.html
Stipples Made Easy ,"STIPPLES MADE EASY ®

To calculate how many feet of Stipples Made Easy pattern you will need to quilt your whole top: 
-Divide length of quilt top, in inches, by stitching width of pattern given in the pattern description below. 
-Round decimals up to get number of strips you will need. 
-Multiply number of strips by the width of quilt top, in inches, then divide by 12 to get how many feet of pattern you will need. 

Each roll is 26 feet long.

Patterns #301-306 & 308-309 require a darning foot or free-motion foot. These patterns are a great learning tool for beginning quilters and eliminates the stress of thinking about which direction to quilt next to avoid crossing over or working into a corner. You don’t need to stay on the line to get great results. Use as an all-over quilting pattern.
",,,Quilting Made Easy Stipples For Free Motion Feet,https://www.quiltdirect.co.uk/acatalog/QME006.jpg,QME306.jpg,Stipples-Made-Easy.html
Stipples Made Easy - Level 2 & 3 Patterns,"STIPPLES MADE EASY ®

To calculate how many feet of Stipples Made Easy pattern you will need to quilt your whole top: 
-Divide length of quilt top, in inches, by stitching width of pattern given in the pattern description below. 
-Round decimals up to get number of strips you will need. 
-Multiply number of strips by the width of quilt top, in inches, then divide by 12 to get how many feet of pattern you will need. 

Each roll is 26 feet long.

These #300 series patterns require a darning or free motion foot.",,,,https://www.quiltdirect.co.uk/acatalog/QME304.jpg,QME303.jpg,Stipples-Made-Easy---Level-1.html
Stipples Made Easy Level 1-2 Patterns,"STIPPLES MADE EASY ®

To calculate how many feet of Stipples Made Easy pattern you will need to quilt your whole top: 
-Divide length of quilt top, in inches, by stitching width of pattern given in the pattern description below. 
-Round decimals up to get number of strips you will need. 
-Multiply number of strips by the width of quilt top, in inches, then divide by 12 to get how many feet of pattern you will need. 

Each roll is 26 feet long.

These #300 series patterns require use of a regular or walking foot .",,,,https://www.quiltdirect.co.uk/acatalog/MJRBADDABINGA.jpg,QME304.jpg,Stipples-Made-Easy-Level-1-Patterns.html
Stitch Cards,,,,Stitch Cards,https://www.quiltdirect.co.uk/acatalog/,,Stitch-Cards.html
"Stitch Rippers, Awls",,,,"Stitch Rippers, Awls | Dressmaking Accessories",https://www.quiltdirect.co.uk/acatalog/CL485B.jpg,BOH75150B.jpg,Stitch-Rippers--Awls.html
"Stitch Rippers, Awls etc",,Stitch Rippers and Awls,"quick unpicks, Tailors awl, stilletto","Stitch Rippers, Awls | Haberdashery and Notions - huge range for sewing and quilting",https://www.quiltdirect.co.uk/acatalog/colonialthimbles.jpg,StitchRipperssection.jpg,Stitch_Rippers__Awls_etc.html
Stocking Filler Ideas,,,,Stocking Filler Ideas | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/GiftImageB.jpg,stocking.jpg,Stocking-Fillers.html
Stocking Filler Ideas,,,,,https://www.quiltdirect.co.uk/acatalog/ACORNGROUPB.jpg,,Stocking-Filler-Ideas.html
Storage,,,,Sewing Storage | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/NISST001.jpg,ISE7XXB.jpg,Storage-1.html
Storage,,,,,https://www.quiltdirect.co.uk/acatalog/,H156NEWB.jpg,Storage-2.html
Storage & Organising,,,,Sewing & Quilting  Clearance | Storage & Organising,https://www.quiltdirect.co.uk/acatalog/,AB6935B.jpg,Storage---Organising.html
Strip Dies,,,,Crafter's Edge Strip FAB dies,https://www.quiltdirect.co.uk/acatalog/B1478.jpg,Q1089_CO_A.jpg,Strip-Dies.html
Studio 180 Design,"
This is a range of rulers that Katherine found at Houston Quilt Market, and she was so impressed by the concept and design that we think they will be a useful addition to many quick piecers' ruler collections!  We know you think you have every possible ruler, but being able to trim pieced units down to the exact size with a foolproof method so quickly and with only the tiniest bit of waste is really impressive.  

We recommend you try one - we think you will be back for more! 
",Studio 180 Quilting Rulers incuding Tucker Trimmer,"Tucker Trimmer, Studio 180 rulers, hunters star , wing clipper, rapid fire",Studio 180 Design Rotary Cutting Rulers,https://www.quiltdirect.co.uk/acatalog/SQSR.jpg,DT03W.jpg,Studio_180_Design.html
Studio 180 Design Rulers,,,,Studio 180 Design Rulers | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/DTDVD01.jpg,Studio180_logo.jpg,Studio-180-Rulers.html
Sue Spargo Licenced Designs,The Bird Dance Collection by Sue Spargo. 5 uniquely designed bird dies with stitching patterns included in each box.,,,Sue Spargo Licenced Designs | Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/DE103_COB.jpg,D1011_COB.jpg,Sue-Spargo-Licenced-Designs.html
Sunday Picnic,"Sunday Picnic, By Stacy Iest Hsu. 
Often times inspiration can come in the most unexpected ways and that is definitely true for my latest collection Sunday Picnic.
My dad decided to plant 20 acres of California Poppies behind their house. My brothers and I lovingly referred to it as the ""Field of Dreams"" as this is something my dad had wanted to do for a long time. This last spring, my parents field turned into a true field of dreams. A brilliant glow of orange could be seen from far and wide, and it actually made the inside of their home glow as well. It was spectacular! One of my brothers had suggested having a picnic in the field, and at that very moment Sunday Picnic was born.

Bright floral patterns and picnic themed prints are the subject of this collection. If you look very closely you will even find some poppies in some of the prints. 

A picnic would not be complete without the basket and all the fixin’s and this collection delivers. Not only is there a cut-and-sew basket with food, there are also two sweet frogs to keep you company on your picnic. Here's to slowing down and enjoying time with friends and family with a perfect Sunday Picnic. 

",,,,https://www.quiltdirect.co.uk/acatalog/YEARSGROUPA.jpg,PICNICGROUPA.jpg,Sunday-Picnic.html
Superior Bottom Line 60wt Polyester Thread 1295m,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

A 60wt., Tex size 18 extra smooth and lint-free polyester. Ideal for machine appliqué, quilting, embroidery and garment construction. As its name indicates it excels as a bobbin thread. In a machine try a Jeans 70/10 or 80/12 needle.
1295m. spools

The Bottom Line thread was designed by Libby Lehman for Superior Threads.  Initially produced as an innovative bobbin thread but users found it beautiful to use both top and bottom on all types of sewing machines. Its silk like finish allows it flows through the machine to form a perfect stitch.  Ideal for machine or hand appliqué

",Superior Bottom Line thread,Superior Bottom Lline Libby Lehman bobbin thread,Superior Bottom Line 60wt Polyester Thread 1295m,https://www.quiltdirect.co.uk/acatalog/ST11901.jpg,Bottom-Line.jpg,Superior_Bottom_Line_1295m.html
Superior Glitter Hologram Thread 365m,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

A metallised polyester hologram flat thread that sews in a machine like a dream! 
Add sparkle and dimension to embroidery & quilting without the hassle usually associated with this type of thread. 
In a machine try a Metallic or Topstitch 90/14 needle with Bottom Line in the bobbin. 
365m. spools

",Superior Glitter Hologram Thread,Superior trilobal polyester embroidery thread  Hologram Glitter,Superior Glitter Hologram Thread 365m,https://www.quiltdirect.co.uk/acatalog/Bottom-Line.jpg,Glitter Group.jpg,Superior_Hologram.html
Superior Highlights Thread 457m,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

A 40/2ply, Tex size 24 high sheen premium trilobal polyester thread. It is an exciting alternative to embellish your quilt or embroider with. In a machine try a Topstitch or Embroidery 90/14 or 80/12 needle and Bottom Line in the bobbin.
457m. spools

",Superior HighLights Polyester thread,Superior trilobal polyester embroidery thread ,Superior Highlights Thread 457m,https://www.quiltdirect.co.uk/acatalog/Glitter Group.jpg,Highlights Group.jpg,Superior_Highlights_457m.html
Superior King Tut  Cotton Quilting Thread 40/3 457m,"A 40/3, Tex size 40 extra-long staple Egyptian Cotton. The precise 1"" colour changes allow the varigated colours to flow evenly through your work. A low lint and strong option for your quilting. In a machine try a Quilting 90/14 or a Topstitch 90/14 with Masterpiece in the bobbin.
457m. spools.

",Superior King Tut Quilting Thread 457m,"Superior quilting thread, varigated thread 40/3, 100%, long staple, Egyptian",Superior King Tut  Cotton Quilting Thread 40/3 457m,https://www.quiltdirect.co.uk/acatalog/MasterpieceGroup.jpg,ST121101XXX.jpg,Superior_King_Tut_Thread.html
Superior King Tut Cotton Thread 40/3,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!
",,,Superior King Tut Cotton Thread 40/2,https://www.quiltdirect.co.uk/acatalog/MasterpieceGroup.jpg,KingTutGroup.jpg,Superior-King-Tut-Cotton.html
Superior Masterpiece Cotton Thread 50/2,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!
",,,Superior Masterpiece Cotton Thread 60/3,https://www.quiltdirect.co.uk/acatalog/YLIMachineQuiltingGroup.jpg,MasterpieceGroup.jpg,Superior-Masterpiece-Cotton.html
Superior Masterpiece Cotton Thread 50/2 2740m,"A 50/2 ply, Tex size 21 extra long staple 100% Egyptian cotton. Simply a wonderful thread for hand and machine piecing or applique.  These colours are choosen as they are neutral or blending making them ideal for piecing by machine. In a machine try a Jeans70/10 or  80/12 needle.
Cones 2740m

",Superior Masterpiece Thread 50/2 2740m,"Superior 100% cotton, piecing thread, 100%, long staple, Egyptian  Alex Anderson",Superior Masterpiece Cotton Thread 50/2 2740m,https://www.quiltdirect.co.uk/acatalog/Treasure Group.jpg,ST12402.jpg,Superior_Masterpiece_Cotton_50_2_2.html
Superior Masterpiece Cotton Thread 50/2 548m,"A 50/2 ply, Tex size 21 extra long staple 100% Egyptian cotton. Simply a wonderful thread for hand and machine piecing or applique.  Used as a machine quilting thread it gives a beautiful fine line. In a machine try a Jeans70/10 or  80/12 needle.
Spools 548m

",Superior Masterpiece Thread 50/2 548m ,"Superior 100% cotton, piecing thread, 100%, long staple, Egyptian  Alex Anderson",Superior Masterpiece Cotton Thread 50/2 548m,https://www.quiltdirect.co.uk/acatalog/ST12402.jpg,MasterpieceGroup.jpg,Superior_Masterpiece_Cotton.html
Superior Metallic Thread 457m,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

40 wt. Tex size 25 nylon cored paper pasted metallic thread that makes using metallic threads easy. A strong, durable, beautiful thread, ideal for embroidery, quilting, appliqué and serging. Try using a Topstitch or Metallic 90/14 needle in the machine with Bottom Line in the bobbin. 

",Superior Metallic Thread,Superior Metallic embroidery thread,Superior Metallic Thread 457m,https://www.quiltdirect.co.uk/acatalog/Rainbow Group.jpg,Superior Metallic Group.jpg,Superior_Metallic.html
Superior MonoPoly Thread,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

MonoPoly is a reduced-sheen polyester monofilament invisible thread. Great for invisible thread applications. 
MonoPoly is .004"" (.1mm) in diameter (90 denier) = Very fine thread.

",,,Superior MonoPoly Thread,https://www.quiltdirect.co.uk/acatalog/YLIlogo.jpg,ST11901.jpg,Superior_MonoPoly.html
Superior Rainbows Trilobal Polyester Thread 40wt 457m,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

A 40/2, Tex size 24 trilobal polyester thread in a range of variegated colours suitable for machine embroidery or quilting.  Try a Topstitch 90/14 needle in a machine and Bottom Line in the bobbin.
457m. spools

",Superior Rainbows Thread,Superior trilobal polyester emroidery thread varigated,Superior Rainbows Trilobal Polyester Thread 40wt 457m,https://www.quiltdirect.co.uk/acatalog/Highlights Group.jpg,Rainbow Group.jpg,Superior_Rainbows_457m.html
Superior Razzle Dazzle Thread 100m,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

An 8ply, Tex size 90 100% soft & pliable polyester & metallic thread  for couching by machine or bobbin work. It creates a dramatic and sparkly effect in a wonderful array of colours. (It makes lovely tassels.) 
100m. spools

",Superior Razzle Dazzle Thread,Superior couching thread bobbin thread bobbin doodle,Superior Razzle Dazzle Thread 100m,https://www.quiltdirect.co.uk/acatalog/Superior Metallic Group.jpg,Razzle-Dazzle.jpg,Superior_Razzle_Dazzle.html
Superior Threads,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

The Superior range of threads is designed with the modern quilter in mind. The Superior Masterpiece thread for piecing and applique by hand or machine, the King Tut thread for quilting by hand or machine as well as a range of decorative threads.  The latest glazed hand quilting Superior thread Treasures with subtle colour changes is giving traditional quilters a new look to their work.

","Superior Threads specialise in high quality quilting, embroidery and piecing threads. The Superior Thread range includes threads for piecing, quilting, bobbin work embroidery and surface embellishment. Attention to quality and colour is paramount and Superior Threads have engaged some of the top USA quilt designers to create tone on tone colours that co-ordinate with the latest fabric ranges and today's fashion trends.","Superior Threads, trilobal polyester, 100% cotton mercerised extra long staple Eygyptian cotton, low lint",Superior Threads for Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/ST121101XXX.jpg,Superiorlogo.jpg,Superior.html
